17344836,0.00
17345624,3.60
17346400,3.60
17347184,3.60
17347964,3.60
17348740,3.60
17349496,3.60
17350272,3.60
17351032,3.60
17351792,3.60
17352548,3.60
17353308,3.60
17354084,3.60
17354844,3.60
17355636,7.20
17356424,7.20
17357208,7.20
17357984,7.20
17358756,7.20
17359516,7.20
17360280,7.20
17361056,7.20
17361812,7.20
17362612,10.80
17363452,10.80
17364284,10.80
17365112,10.80
17365912,10.80
17366724,10.80
17367552,10.80
17368412,14.40
17369244,14.40
17370060,14.40
17370888,14.40
17371700,14.40
17372528,14.40
17373388,18.00
17374196,18.00
17375020,18.00
17375832,18.00
17376664,18.00
17377508,21.60
17378344,21.60
17379176,21.60
17379988,21.60
17380828,21.60
17381676,25.20
17382508,25.20
17383324,25.20
17384140,25.20
17385012,28.80
17385848,28.80
17386692,28.80
17387492,28.80
17388320,28.80
17389176,32.40
17390024,32.40
17390828,32.40
17391668,32.40
17392512,36.00
17393348,36.00
17394156,36.00
17395024,39.60
17395856,39.60
17396680,39.60
17397512,39.60
17398364,43.20
17399216,43.20
17400020,43.20
17400896,46.80
17401712,46.80
17402540,46.80
17403424,50.40
17404248,50.40
17405072,50.40
17405920,50.40
17406744,50.40
17407584,50.40
17408460,57.60
17409284,57.60
17410104,57.60
17410980,61.20
17411800,61.20
17412624,61.20
17413500,64.80
17414344,64.80
17415160,64.80
17416016,68.40
17416852,68.40
17417736,72.00
17418572,72.00
17419372,72.00
17420224,75.60
17421080,75.60
17421956,79.20
17422796,79.20
17423628,79.20
17424476,79.20
17425292,79.20
17426168,86.40
17427004,86.40
17427888,90.00
17428724,90.00
17429548,90.00
17430372,90.00
17431200,90.00
17432060,97.20
17432904,97.20
17433780,100.80
17434680,100.80
17435600,104.40
17436484,104.40
17437420,108.00
17438296,108.00
17439216,108.00
17440088,108.00
17441004,108.00
17441900,108.00
17442804,108.00
17443728,122.40
17444620,122.40
17445548,126.00
17446436,126.00
17447376,129.60
17448252,129.60
17449192,129.60
17450100,136.80
17450988,136.80
17451916,140.40
17452800,140.40
17453740,140.40
17454660,147.60
17455552,147.60
17456460,147.60
17457360,147.60
17458268,147.60
17459184,158.40
17460068,158.40
17461008,158.40
17461936,165.60
17462820,165.60
17463752,165.60
17464672,172.80
17465564,172.80
17466488,172.80
17467416,180.00
17468312,180.00
17469224,180.00
17470136,180.00
17471076,190.80
17471968,190.80
17472896,190.80
17473812,198.00
17474716,198.00
17475620,198.00
17476544,198.00
17477456,208.80
17478408,212.40
17479292,212.40
17480216,212.40
17481144,212.40
17482072,223.20
17482972,223.20
17483880,223.20
17484824,223.20
17485724,223.20
17486664,237.60
17487624,241.20
17488532,241.20
17489440,241.20
17490364,241.20
17491272,241.20
17492204,241.20
17493136,259.20
17494084,262.80
17494980,262.80
17495900,262.80
17496828,262.80
17497756,262.80
17498680,262.80
17499580,262.80
17500508,262.80
17501440,288.00
17502384,291.60
17503336,295.20
17504284,298.80
17505236,302.40
17506188,306.00
17507096,306.00
17508028,306.00
17508960,306.00
17509900,306.00
17510824,306.00
17511720,306.00
17512644,306.00
17513568,306.00
17514484,306.00
17515408,306.00
17516328,306.00
17517252,306.00
17518200,306.00
17519124,306.00
17520040,306.00
17521016,363.60
17521956,367.20
17522908,370.80
17523880,374.40
17524792,374.40
17525712,374.40
17526640,374.40
17527560,374.40
17528492,374.40
17529444,374.40
17530400,403.20
17531352,406.80
17532284,406.80
17533212,406.80
17534128,406.80
17535048,406.80
17536048,428.40
17536980,432.00
17537900,432.00
17538840,432.00
17539752,432.00
17540684,432.00
17541660,453.60
17542588,453.60
17543512,453.60
17544432,453.60
17545424,471.60
17546352,471.60
17547288,471.60
17548204,471.60
17549196,489.60
17550140,489.60
17551068,489.60
17552012,489.60
17552968,507.60
17553912,507.60
17554836,507.60
17555816,522.00
17556752,522.00
17557668,522.00
17558628,536.40
17559564,536.40
17560492,536.40
17561460,550.80
17562388,550.80
17563320,550.80
17564312,565.20
17565252,565.20
17566188,565.20
17567140,565.20
17568080,565.20
17569052,590.40
17569988,590.40
17570972,601.20
17571916,601.20
17572856,601.20
17573816,601.20
17574744,601.20
17575720,601.20
17576648,601.20
17577656,637.20
17578576,637.20
17579552,648.00
17580496,648.00
17581492,659.70
17582420,659.70
17583376,659.70
17584332,659.70
17585296,659.70
17586280,687.60
17587224,687.60
17588200,698.40
17589136,698.40
17590096,698.40
17591040,698.40
17592000,698.40
17592964,727.20
17593908,727.20
17594868,727.20
17595860,745.20
17596796,745.20
17597768,745.20
17598760,763.20
17599696,763.20
17600660,763.20
17601656,781.20
17602592,781.20
17603544,781.20
17604528,799.20
17605472,799.20
17606448,799.20
17607412,817.20
17608372,817.20
17609328,817.20
17610288,817.20
17611280,842.40
17612212,842.40
17613188,842.40
17614148,842.40
17615136,867.60
17616088,867.60
17617044,867.60
17618016,867.60
17619016,892.80
17620004,900.00
17621004,907.20
17621948,907.20
17622908,907.20
17623884,907.20
17624844,907.20
17625828,939.60
17626824,946.80
17627828,954.00
17628820,961.20
17629764,961.20
17630720,961.20
17631696,961.20
17632672,961.20
17633648,961.20
17634624,961.20
17635600,961.20
17636584,961.20
17637560,961.20
17638536,961.20
17639512,961.20
17640476,961.20
17641424,961.20
17642424,961.20
17643400,961.20
17644368,961.20
17645340,961.20
17646316,961.20
17647292,961.20
17648268,961.20
17649244,961.20
17650220,961.20
17651212,961.20
17652224,1134.00
17653288,1141.20
17654316,1141.20
17655336,1141.20
17656372,1141.20
17657436,1173.60
17658484,1173.60
17659504,1173.60
17660584,1198.80
17661612,1198.80
17662648,1198.80
17663684,1198.80
17664736,1198.80
17665768,1198.80
17666800,1198.80
17667880,1256.40
17668908,1256.40
17669988,1274.40
17671040,1274.40
17672064,1274.40
17673144,1299.60
17674172,1299.60
17675252,1317.60
17676304,1317.60
17677384,1335.60
17678428,1335.60
17679508,1353.60
17680552,1353.60
17681632,1371.60
17682676,1371.60
17683772,1389.60
17684800,1389.60
17685864,1389.60
17686916,1389.60
17687992,1389.60
17689020,1389.60
17690088,1389.60
17691168,1454.40
17692212,1454.40
17693280,1454.40
17694380,1483.20
17695424,1483.20
17696492,1483.20
17697540,1483.20
17698608,1483.20
17699704,1530.00
17700800,1540.80
17701840,1540.80
17702936,1540.80
17704008,1569.60
17705076,1569.60
17706136,1569.60
17707212,1569.60
17708300,1609.20
17709360,1609.20
17710428,1609.20
17711520,1609.20
17712608,1648.80
17713696,1659.60
17714804,1670.40
17715860,1670.40
17716928,1670.40
17718012,1670.40
17719104,1670.40
17720160,1670.40
17721276,1731.60
17722384,1742.40
17723488,1753.20
17724596,1764.00
17725692,1774.80
17726796,1785.60
17727900,1797.30
17728980,1797.30
17730064,1797.30
17731176,1828.80
17732252,1828.80
17733336,1828.80
17734416,1828.80
17735524,1828.80
17736608,1828.80
17737692,1828.80
17738772,1828.80
17739852,1828.80
17740936,1828.80
17742020,1828.80
17743128,1828.80
17744248,1962.00
17745372,1972.80
17746472,1972.80
17747544,1972.80
17748628,1972.80
17749728,1972.80
17750856,2030.40
17751972,2030.40
17753052,2030.40
17754164,2030.40
17755288,2077.20
17756404,2077.20
17757480,2077.20
17758628,2113.20
17759744,2113.20
17760820,2113.20
17761968,2149.20
17763076,2149.20
17764176,2149.20
17765324,2185.20
17766420,2185.20
17767568,2210.40
17768676,2210.40
17769820,2235.60
17770936,2235.60
17772028,2235.60
17773144,2235.60
17774236,2235.60
17775380,2296.80
17776488,2296.80
17777636,2322.00
17778744,2322.00
17779900,2347.20
17780992,2347.20
17782124,2347.20
17783240,2347.20
17784384,2347.20
17785520,2412.00
17786624,2412.00
17787780,2437.20
17788892,2437.20
17790028,2437.20
17791192,2476.80
17792348,2491.20
17793456,2491.20
17794612,2491.20
17795752,2530.80
17796876,2530.80
17798008,2530.80
17799148,2530.80
17800304,2584.80
17801428,2584.80
17802552,2584.80
17803704,2584.80
17804856,2638.80
17806008,2653.20
17807108,2653.20
17808260,2653.20
17809408,2653.20
17810556,2653.20
17811724,2721.60
17812896,2736.00
17814044,2750.40
17815212,2764.80
17816384,2779.20
17817552,2793.60
17818748,2808.00
17819912,2822.40
17821060,2822.40
17822208,2822.40
17823356,2822.40
17824504,2822.40
17825652,2822.40
17826800,2822.40
17827968,2822.40
17829116,2822.40
17830256,2822.40
17831408,2822.40
17832556,2822.40
17833704,2822.40
17834844,2822.40
17836008,2822.40
17837188,3042.00
17838368,3056.40
17839536,3056.40
17840676,3056.40
17841816,3056.40
17843024,3117.60
17844208,3117.60
17845352,3117.60
17846520,3117.60
17847720,3178.80
17848876,3178.80
17850016,3178.80
17851224,3225.60
17852396,3225.60
17853568,3225.60
17854768,3272.40
17855924,3272.40
17857136,3304.80
17858308,3304.80
17859508,3337.20
17860696,3337.20
17861828,3337.20
17863072,3384.00
17864204,3384.00
17865428,3416.40
17866584,3416.40
17867816,3448.80
17868972,3448.80
17870172,3448.80
17871328,3448.80
17872548,3448.80
17873704,3448.80
17874900,3448.80
17876096,3564.00
17877264,3564.00
17878464,3564.00
17879656,3564.00
17880832,3564.00
17882048,3646.80
17883260,3664.80
17884432,3664.80
17885652,3664.80
17886836,3715.20
17888008,3715.20
17889228,3715.20
17890472,3765.60
17891664,3783.60
17892852,3783.60
17894044,3783.60
17895264,3783.60
17896460,3783.60
17897668,3870.00
17898892,3888.00
17900120,3906.00
17901328,3906.00
17902496,3906.00
17903712,3906.00
17904912,3906.00
17906128,3906.00
17907340,3906.00
17908532,3906.00
17909784,4046.40
17910996,4046.40
17912212,4046.40
17913424,4046.40
17914628,4046.40
17915844,4046.40
17917064,4046.40
17918268,4046.40
17919472,4046.40
17920680,4046.40
17921888,4046.40
17923132,4046.40
17924372,4266.00
17925632,4284.00
17926836,4284.00
17928036,4284.00
17929248,4284.00
17930508,4359.60
17931748,4377.60
17932968,4377.60
17934164,4377.60
17935396,4377.60
17936628,4453.20
17937872,4453.20
17939072,4453.20
17940308,4453.20
17941572,4528.80
17942784,4528.80
17944056,4568.40
17945300,4568.40
17946504,4568.40
17947808,4626.00
17949008,4626.00
17950284,4665.60
17951496,4665.60
17952752,4705.20
17953996,4705.20
17955252,4744.80
17956488,4744.80
17957752,4784.40
17958984,4784.40
17960240,4824.00
17961464,4824.00
17962716,4863.60
17963940,4863.60
17965228,4903.20
17966512,4924.80
17967736,4924.80
17969020,4964.40
17970296,4986.00
17971528,4986.00
17972812,4986.00
17974072,5047.20
17975368,5068.80
17976592,5068.80
17977868,5068.80
17979116,5130.00
17980348,5130.00
17981628,5130.00
17982908,5191.20
17984168,5212.80
17985452,5234.40
17986760,5256.00
17988052,5277.60
17989348,5299.20
17990648,5320.80
17991932,5342.40
17993220,5364.00
17994504,5385.60
17995792,5407.20
17997080,5428.80
17998384,5450.40
17999692,5472.00
18000980,5493.60
18002248,5493.60
18003516,5493.60
18004768,5493.60
18006080,5580.00
18007352,5580.00
18008628,5580.00
18009884,5580.00
18011160,5580.00
18012428,5580.00
18013760,5713.20
18015084,5734.80
18016356,5734.80
18017624,5734.80
18018932,5734.80
18020212,5824.80
18021500,5824.80
18022776,5824.80
18024044,5824.80
18025308,5824.80
18026640,5936.40
18027960,5958.00
18029216,5958.00
18030548,6004.80
18031852,6004.80
18033108,6004.80
18034436,6073.20
18035732,6073.20
18036992,6073.20
18038340,6141.60
18039616,6141.60
18040940,6188.40
18042232,6188.40
18043492,6188.40
18044836,6256.80
18046116,6256.80
18047460,6303.60
18048736,6303.60
18050104,6350.40
18051364,6350.40
18052704,6350.40
18054028,6422.40
18055332,6422.40
18056692,6469.20
18058012,6494.40
18059308,6494.40
18060648,6494.40
18061968,6566.40
18063268,6566.40
18064616,6566.40
18065936,6638.40
18067228,6638.40
18068564,6638.40
18069900,6710.40
18071236,6735.60
18072528,6735.60
18073864,6735.60
18075204,6735.60
18076556,6832.80
18077924,6858.00
18079280,6883.20
18080616,6908.40
18081940,6933.60
18083292,6958.80
18084624,6958.80
18085920,6958.80
18087252,6958.80
18088580,6958.80
18089896,6958.80
18091232,6958.80
18092604,7131.60
18093920,7131.60
18095256,7131.60
18096628,7207.20
18097960,7207.20
