-0.005	2.52
-0.004996	-2.56
-0.004992	-2.56
-0.004988	-2.56
-0.004984	-2.6
-0.00498	-2.56
-0.004976	-2.56
-0.004972	-2.56
-0.004968	-2.56
-0.004964	-2.6
-0.00496	-2.56
-0.004956	-2.56
-0.004952	-2.56
-0.004948	-2.6
-0.004944	-2.56
-0.00494	-2.56
-0.004936	-2.56
-0.004932	-2.56
-0.004928	-2.6
-0.004924	-2.56
-0.00492	-2.56
-0.004916	-2.56
-0.004912	-2.56
-0.004908	-2.56
-0.004904	-2.56
-0.0049	-2.56
-0.004896	-2.56
-0.004892	-2.6
-0.004888	-2.56
-0.004884	-2.6
-0.00488	-2.56
-0.004876	-2.56
-0.004872	-2.56
-0.004868	-2.56
-0.004864	-2.56
-0.00486	-2.56
-0.004856	-2.56
-0.004852	-2.56
-0.004848	-2.56
-0.004844	-2.56
-0.00484	-2.56
-0.004836	-2.52
-0.004832	-2.56
-0.004828	-2.56
-0.004824	-2.56
-0.00482	-2.56
-0.004816	-2.56
-0.004812	-2.56
-0.004808	-2.56
-0.004804	-2.56
-0.0048	-2.56
-0.004796	-2.56
-0.004792	-2.56
-0.004788	-2.56
-0.004784	-2.56
-0.00478	-2.56
-0.004776	-2.56
-0.004772	-2.56
-0.004768	-2.56
-0.004764	-2.56
-0.00476	-2.56
-0.004756	-2.56
-0.004752	-2.56
-0.004748	-2.56
-0.004744	-2.56
-0.00474	-2.56
-0.004736	-2.56
-0.004732	-2.56
-0.004728	-2.56
-0.004724	-2.56
-0.00472	-2.56
-0.004716	-2.56
-0.004712	-2.56
-0.004708	-2.56
-0.004704	-2.56
-0.0047	-2.56
-0.004696	-2.56
-0.004692	-2.56
-0.004688	-2.56
-0.004684	-2.56
-0.00468	-2.56
-0.004676	-2.56
-0.004672	-2.56
-0.004668	-2.56
-0.004664	-2.56
-0.00466	-2.56
-0.004656	-2.56
-0.004652	-2.56
-0.004648	-2.56
-0.004644	-2.56
-0.00464	-2.56
-0.004636	-2.56
-0.004632	-2.56
-0.004628	-2.56
-0.004624	-2.56
-0.00462	-2.56
-0.004616	-2.56
-0.004612	-2.56
-0.004608	-2.56
-0.004604	-2.56
-0.0046	-2.56
-0.004596	-2.56
-0.004592	-2.56
-0.004588	-2.56
-0.004584	-2.56
-0.00458	-2.56
-0.004576	-2.56
-0.004572	-2.56
-0.004568	-2.56
-0.004564	-2.56
-0.00456	-2.56
-0.004556	-2.56
-0.004552	-2.56
-0.004548	-2.56
-0.004544	-2.56
-0.00454	-2.56
-0.004536	-2.56
-0.004532	-2.56
-0.004528	-2.56
-0.004524	-2.52
-0.00452	-2.6
-0.004516	-2.56
-0.004512	-2.56
-0.004508	-2.56
-0.004504	-2.56
-0.0045	-2.56
-0.004496	-2.56
-0.004492	-2.56
-0.004488	-2.56
-0.004484	-2.56
-0.00448	-2.56
-0.004476	-2.56
-0.004472	-2.56
-0.004468	-2.56
-0.004464	-2.52
-0.00446	-2.56
-0.004456	-2.56
-0.004452	-2.56
-0.004448	-2.56
-0.004444	-2.56
-0.00444	-2.56
-0.004436	-2.56
-0.004432	-2.56
-0.004428	-2.56
-0.004424	-2.56
-0.00442	-2.56
-0.004416	-2.56
-0.004412	-2.56
-0.004408	-2.56
-0.004404	-2.56
-0.0044	-2.56
-0.004396	-2.56
-0.004392	-2.56
-0.004388	-2.56
-0.004384	-2.56
-0.00438	-2.56
-0.004376	-2.56
-0.004372	-2.52
-0.004368	-2.56
-0.004364	-2.56
-0.00436	-2.56
-0.004356	-2.56
-0.004352	-2.56
-0.004348	-2.56
-0.004344	-2.56
-0.00434	-2.56
-0.004336	-2.56
-0.004332	-2.56
-0.004328	-2.56
-0.004324	-2.56
-0.00432	-2.56
-0.004316	-2.56
-0.004312	-2.56
-0.004308	-2.56
-0.004304	-2.56
-0.0043	-2.56
-0.004296	-2.56
-0.004292	-2.56
-0.004288	-2.56
-0.004284	-2.56
-0.00428	-2.56
-0.004276	-2.56
-0.004272	-2.56
-0.004268	-2.56
-0.004264	-2.56
-0.00426	-2.56
-0.004256	-2.56
-0.004252	-2.56
-0.004248	-2.56
-0.004244	-2.56
-0.00424	-2.56
-0.004236	-2.56
-0.004232	-2.56
-0.004228	-2.56
-0.004224	-2.56
-0.00422	-2.56
-0.004216	-2.56
-0.004212	-2.56
-0.004208	-2.56
-0.004204	-2.56
-0.0042	-2.56
-0.004196	-2.56
-0.004192	-2.56
-0.004188	-2.56
-0.004184	-2.56
-0.00418	-2.56
-0.004176	-2.56
-0.004172	-2.56
-0.004168	-2.56
-0.004164	-2.56
-0.00416	-2.56
-0.004156	-2.56
-0.004152	-2.56
-0.004148	-2.56
-0.004144	-2.56
-0.00414	-2.56
-0.004136	-2.56
-0.004132	-2.56
-0.004128	-2.56
-0.004124	-2.56
-0.00412	-2.56
-0.004116	-2.52
-0.004112	-2.56
-0.004108	-2.56
-0.004104	-2.56
-0.0041	-2.56
-0.004096	-2.56
-0.004092	-2.56
-0.004088	-2.56
-0.004084	-2.56
-0.00408	-2.56
-0.004076	-2.56
-0.004072	-2.56
-0.004068	-2.56
-0.004064	-2.56
-0.00406	-2.56
-0.004056	-2.56
-0.004052	-2.56
-0.004048	-2.56
-0.004044	-2.56
-0.00404	-2.56
-0.004036	-2.56
-0.004032	-2.56
-0.004028	-2.52
-0.004024	-2.56
-0.00402	-2.56
-0.004016	-2.56
-0.004012	-2.56
-0.004008	-2.56
-0.004004	-2.56
-0.004	-2.56
-0.003996	2.52
-0.003992	2.56
-0.003988	2.56
-0.003984	2.56
-0.00398	2.56
-0.003976	2.56
-0.003972	2.56
-0.003968	2.56
-0.003964	2.52
-0.00396	2.56
-0.003956	2.56
-0.003952	2.56
-0.003948	2.56
-0.003944	2.56
-0.00394	2.56
-0.003936	2.56
