1.15	4298.4	5
1.15	4309.2	5
1.15	4316.4	5
1.15	4327.2	5
1.15	4334.4	5
1.16	4345.2	5
1.16	4356	5
1.16	4363.2	5
1.16	4374	5
1.16	4381.2	5
1.16	4392	5
1.17	4399.2	5
1.17	4410	5
1.17	4417.2	5
1.17	4428	5
1.17	4435.2	5
1.17	4446	5
1.18	4453.2	5
1.18	4464	5
1.18	4471.2	5
1.18	4482	5
1.18	4492.8	5
1.18	4500	5
1.19	4510.8	5
1.19	4518	5
1.19	4528.8	5
1.19	4536	5
1.19	4546.8	5
1.19	4554	5
1.2	4564.8	5
1.2	4572	5
1.2	4582.8	5
1.2	4593.6	5
1.2	4600.8	5
1.2	4611.6	5
1.2	4618.8	5
1.21	4629.6	5
1.21	4636.8	5
1.21	4647.6	5
1.21	4658.4	5
1.21	4665.6	5
1.21	4676.4	5
1.22	4683.6	5
1.22	4694.4	5
1.22	4701.6	5
1.22	4712.4	5
1.22	4719.6	5
1.22	4730.4	5
1.23	4741.2	5
1.23	4748.4	5
1.23	4759.2	5
1.23	4766.4	5
1.23	4777.2	5
1.23	4788	5
1.24	4795.2	5
1.24	4806	5
1.24	4813.2	5
1.24	4824	5
1.24	4834.8	5
1.24	4842	5
1.25	4852.8	5
1.25	4860	5
1.25	4870.8	5
1.25	4878	5
1.25	4888.8	5
1.25	4899.6	5
1.25	4906.8	5
1.26	4917.6	5
1.26	4924.8	5
1.26	4935.6	5
1.26	4946.4	5
1.26	4953.6	5
1.26	4964.4	5
1.27	4971.6	5
1.27	4982.4	5
1.27	4989.6	5
1.27	5000.4	5
1.27	5007.6	5
1.27	5018.4	5
1.28	5029.2	5
1.28	5036.4	5
1.28	5047.2	5
1.28	5054.4	5
1.28	5065.2	5
1.28	5072.4	5
1.29	5083.2	5
1.29	5094	5
1.29	5101.2	5
1.29	5112	5
1.29	5119.2	5
1.29	5130	5
1.3	5137.2	5
1.3	5148	5
1.3	5155.2	5
1.3	5166	5
1.3	5176.8	5
1.3	5184	5
1.3	5194.8	5
1.31	5202	5
1.31	5212.8	5
1.31	5223.6	5
1.31	5230.8	5
1.31	5241.6	5
1.31	5248.8	5
1.32	5259.6	5
1.32	5266.8	5
1.32	5277.6	5
1.32	5288.4	5
1.32	5295.6	5
1.32	5306.4	5
1.33	5313.6	5
1.33	5324.4	5
1.33	5335.2	5
1.33	5342.4	5
1.33	5353.2	5
1.33	5360.4	5
1.34	5371.2	5
1.34	5382	5
1.34	5389.2	5
1.34	5400	5
1.34	5407.2	5
1.34	5418	5
1.35	5428.8	5
1.35	5436	5
1.35	5446.8	5
1.35	5454	5
1.35	5464.8	5
1.35	5475.6	5
1.35	5482.8	5
1.36	5493.6	5
1.36	5500.8	5
1.36	5511.6	5
1.36	5522.4	5
1.36	5529.6	5
1.36	5540.4	5
1.37	5551.2	5
1.37	5558.4	5
1.37	5569.2	5
1.37	5576.4	5
1.37	5587.2	5
1.37	5598	5
1.38	5605.2	5
1.38	5616	5
1.38	5626.8	5
1.38	5634	5
1.38	5644.8	5
1.38	5652	5
1.39	5662.8	5
1.39	5673.6	5
1.39	5680.8	5
1.39	5691.6	5
1.39	5698.8	5
1.39	5709.6	5
1.4	5716.8	5
1.4	5727.6	5
1.4	5738.4	5
1.4	5745.6	5
1.4	5756.4	5
1.4	5767.2	5
1.41	5774.4	5
1.41	5785.2	5
1.41	5792.4	5
1.41	5803.2	5
1.41	5810.4	5
1.41	5821.2	5
1.41	5832	5
1.42	5839.2	5
1.42	5850	5
1.42	5857.2	5
1.42	5868	5
1.42	5875.2	5
1.42	5886	5
1.43	5896.8	5
1.43	5904	5
1.43	5914.8	5
1.43	5925.6	5
1.43	5932.8	5
1.43	5943.6	5
1.44	5950.8	5
1.44	5961.6	5
1.44	5972.4	5
1.44	5979.6	5
1.44	5990.4	5
1.44	5997.6	5
1.45	6008.4	5
1.45	6019.2	5
1.45	6026.4	5
1.45	6037.2	5
1.45	6048	5
1.45	6055.2	5
1.46	6066	5
1.46	6073.2	5
1.46	6084	5
1.46	6094.8	5
1.46	6102	5
1.46	6112.8	5
1.46	6120	5
1.47	6130.8	5
1.47	6141.6	5
1.47	6148.8	5
1.47	6159.6	5
1.47	6166.8	5
1.47	6177.6	5
1.48	6188.4	5
1.48	6195.6	5
1.48	6206.4	5
1.48	6217.2	5
1.48	6224.4	5
1.48	6235.2	5
1.49	6246	5
1.49	6253.2	5
1.49	6264	5
1.49	6271.2	5
1.49	6282	5
1.49	6292.8	5
1.5	6300	5
1.5	6310.8	5
1.5	6321.6	5
1.5	6328.8	5
1.5	6339.6	5
1.5	6350.4	5
1.51	6357.6	5
1.51	6368.4	5
1.51	6375.6	5
1.51	6386.4	5
1.51	6397.2	5
1.51	6404.4	5
1.51	6415.2	5
1.52	6426	5
1.52	6433.2	5
1.52	6444	5
1.52	6451.2	5
1.52	6462	5
1.52	6472.8	5
1.53	6480	5
1.53	6490.8	5
1.53	6498	5
1.53	6508.8	5
1.53	6519.6	5
1.53	6526.8	5
1.54	6537.6	5
1.54	6544.8	5
1.54	6555.6	5
1.54	6566.4	5
1.54	6573.6	5
1.54	6584.4	5
1.55	6595.2	5
1.55	6602.4	5
1.55	6613.2	5
1.55	6620.4	5
1.55	6631.2	5
1.55	6642	5
1.56	6649.2	5
1.56	6660	5
1.56	6670.8	5
1.56	6678	5
1.56	6688.8	5
1.56	6696	5
1.56	6706.8	5
1.57	6717.6	5
1.57	6724.8	5
1.57	6735.6	5
1.57	6746.4	5
1.57	6753.6	5
1.57	6764.4	5
1.58	6771.6	5
1.58	6782.4	5
1.58	6793.2	5
1.58	6800.4	5
1.58	6811.2	5
1.58	6822	5
1.59	6829.2	5
1.59	6840	5
1.59	6850.8	5
1.59	6861.6	5
1.59	6868.8	5
1.59	6879.6	5
1.6	6890.4	5
1.6	6901.2	5
1.6	6912	5
1.6	6919.2	5
1.6	6930	5
1.6	6940.8	5
1.61	6951.6	5
1.61	6962.4	5
1.61	6969.6	5
1.61	6980.4	5
1.61	6991.2	5
1.61	7002	5
1.62	7012.8	5
1.62	7020	5
1.62	7030.8	5
1.62	7041.6	5
1.62	7052.4	5
1.63	7063.2	5
1.63	7070.4	5
1.63	7081.2	5
1.63	7092	5
1.63	7102.8	5
1.63	7113.6	5
1.64	7120.8	5
1.64	7131.6	5
1.64	7142.4	5
1.64	7153.2	5
1.64	7160.4	5
1.64	7171.2	5
1.65	7182	5
1.65	7192.8	5
1.65	7203.6	5
1.65	7210.8	5
1.65	7221.6	5
1.65	7232.4	5
1.66	7243.2	5
1.66	7250.4	5
1.66	7261.2	5
1.66	7272	5
1.66	7282.8	5
1.66	7290	5
1.67	7300.8	5
1.67	7311.6	5
1.67	7322.4	5
1.67	7329.6	5
1.67	7340.4	5
1.67	7351.2	5
1.68	7362	5
1.68	7372.8	5
1.68	7380	5
1.68	7390.8	5
1.68	7401.6	5
1.68	7412.4	5
1.69	7423.2	5
1.69	7430.4	5
1.69	7441.2	5
1.69	7452	5
1.69	7462.8	5
1.69	7473.6	5
1.7	7480.8	5
1.7	7491.6	5
1.7	7502.4	5
1.7	7513.2	5
1.7	7520.4	5
1.7	7531.2	5
1.71	7542	5
1.71	7552.8	5
1.71	7563.6	5
1.71	7570.8	5
1.71	7581.6	5
1.72	7592.4	5
1.72	7603.2	5
1.72	7614	5
1.72	7621.2	5
1.72	7632	5
1.72	7642.8	5
1.73	7653.6	5
1.73	7664.4	5
1.73	7671.6	5
1.73	7682.4	5
1.73	7693.2	5
1.73	7704	5
1.74	7714.8	5
1.74	7725.6	5
1.74	7732.8	5
1.74	7743.6	5
1.74	7754.4	5
1.74	7765.2	5
1.75	7776	5
1.75	7783.2	5
1.75	7794	5
1.75	7804.8	5
1.75	7815.6	5
1.75	7826.4	5
1.76	7833.6	5
1.76	7844.4	5
1.76	7855.2	5
1.76	7866	5
1.76	7876.8	5
1.76	7884	5
1.77	7894.8	5
1.77	7905.6	5
1.77	7916.4	5
1.77	7927.2	5
1.77	7934.4	5
1.77	7945.2	5
1.78	7956	5
1.78	7966.8	5
1.78	7974	5
1.78	7984.8	5
1.78	7995.6	5
1.78	8006.4	5
1.79	8013.6	5
1.79	8024.4	5
1.79	8035.2	5
1.79	8046	5
1.79	8056.8	5
1.8	8064	5
1.8	8074.8	5
1.8	8085.6	5
1.8	8096.4	5
1.8	8107.2	5
1.8	8114.4	5
1.81	8125.2	5
1.81	8136	5
1.81	8146.8	5
1.81	8157.6	5
1.81	8164.8	5
1.81	8175.6	5
1.82	8186.4	5
1.82	8197.2	5
1.82	8208	5
1.82	8215.2	5
1.82	8226	5
1.82	8236.8	5
1.83	8247.6	5
1.83	8258.4	5
1.83	8265.6	5
1.83	8276.4	5
1.83	8287.2	5
1.83	8298	5
1.84	8308.8	5
1.84	8316	5
1.84	8326.8	5
1.84	8337.6	5
1.84	8348.4	5
1.84	8359.2	5
1.85	8366.4	5
1.85	8377.2	5
1.85	8388	5
1.85	8398.8	5
1.85	8409.6	5
1.85	8420.4	5
1.86	8431.2	5
1.86	8438.4	5
1.86	8449.2	5
1.86	8460	5
1.86	8470.8	5
1.86	8481.6	5
1.87	8488.8	5
1.87	8499.6	5
1.87	8510.4	5
1.87	8521.2	5
1.87	8532	5
1.87	8542.8	5
1.88	8550	5
1.88	8560.8	5
1.88	8571.6	5
1.88	8582.4	5
1.88	8589.6	5
1.89	8600.4	5
1.89	8611.2	5
1.89	8622	5
1.89	8632.8	5
1.89	8643.6	5
1.89	8650.8	5
1.9	8661.6	5
1.9	8672.4	5
1.9	8683.2	5
1.9	8690.4	5
1.9	8701.2	5
1.9	8712	5
1.91	8722.8	5
1.91	8733.6	5
1.91	8740.8	5
1.91	8751.6	5
1.91	8762.4	5
1.91	8773.2	5
1.92	8784	5
1.92	8791.2	5
1.92	8802	5
1.92	8812.8	5
1.92	8823.6	5
1.92	8834.4	5
1.93	8845.2	5
1.93	8852.4	5
1.93	8863.2	5
1.93	8874	5
1.93	8884.8	5
1.93	8895.6	5
1.94	8902.8	5
1.94	8913.6	5
1.94	8924.4	5
1.94	8935.2	5
1.94	8946	5
1.94	8956.8	5
1.95	8964	5
1.95	8974.8	5
1.95	8985.6	5
1.95	8996.4	5
1.95	9007.2	5
1.95	9014.4	5
1.96	9025.2	5
1.96	9036	5
1.96	9046.8	5
1.96	9057.6	5
1.96	9068.4	5
1.97	9075.6	5
1.97	9086.4	5
1.97	9097.2	5
1.97	9108	5
1.97	9118.8	5
1.97	9129.6	5
1.98	9136.8	5
1.98	9147.6	5
1.98	9158.4	5
1.98	9169.2	5
1.98	9180	5
1.98	9190.8	5
1.99	9198	5
1.99	9208.8	5
1.99	9219.6	5
1.99	9230.4	5
1.99	9241.2	5
1.99	9252	5
2	9259.2	5
2	9270	5
2	9280.8	5
2	9291.6	5
2	9302.4	5
2	9309.6	5
2.01	9320.4	5
2.01	9331.2	5
2.01	9342	5
2.01	9352.8	5
2.01	9360	5
2.01	9370.8	5
2.02	9381.6	5
2.02	9392.4	5
2.02	9403.2	5
2.02	9410.4	5
2.02	9421.2	5
2.02	9432	5
2.03	9442.8	5
2.03	9453.6	5
2.03	9460.8	5
2.03	9471.6	5
2.03	9482.4	5
2.03	9493.2	5
2.04	9504	5
2.04	9511.2	5
2.04	9522	5
2.04	9532.8	5
2.04	9543.6	5
2.04	9554.4	5
2.05	9561.6	5
2.05	9572.4	5
2.05	9583.2	5
2.05	9594	5
2.05	9604.8	5
2.06	9615.6	5
2.06	9622.8	5
2.06	9633.6	5
2.06	9644.4	5
2.06	9655.2	5
2.06	9666	5
2.07	9673.2	5
2.07	9684	5
2.07	9694.8	5
2.07	9705.6	5
2.07	9716.4	5
2.07	9727.2	5
2.08	9734.4	5
2.08	9745.2	5
2.08	9756	5
2.08	9766.8	5
2.08	9777.6	5
