-0.00452	1.8
-0.004516	1.6
-0.004512	1.8
-0.004508	1.8
-0.004504	2
-0.0045	1.8
-0.004496	2
-0.004492	1.8
-0.004488	2
-0.004484	1.8
-0.00448	1.8
-0.004476	1.8
-0.004472	1.8
-0.004468	1.8
-0.004464	1.8
-0.00446	2
-0.004456	1.8
-0.004452	1.8
-0.004448	2
-0.004444	1.8
-0.00444	1.8
-0.004436	1.8
-0.004432	1.8
-0.004428	1.8
-0.004424	1.8
-0.00442	1.8
-0.004416	2
-0.004412	2
-0.004408	1.8
-0.004404	1.8
-0.0044	1.8
-0.004396	2
-0.004392	1.8
-0.004388	1.8
-0.004384	1.8
-0.00438	2
-0.004376	2
-0.004372	1.8
-0.004368	2
-0.004364	1.8
-0.00436	1.8
-0.004356	1.8
-0.004352	1.8
-0.004348	2
-0.004344	2
-0.00434	1.8
-0.004336	2
-0.004332	2
-0.004328	1.8
-0.004324	2
-0.00432	2
-0.004316	1.8
-0.004312	1.8
-0.004308	1.8
-0.004304	2
-0.0043	2
-0.004296	1.8
-0.004292	1.8
-0.004288	2
-0.004284	1.8
-0.00428	2
-0.004276	2
-0.004272	1.8
-0.004268	2
-0.004264	1.8
-0.00426	2
-0.004256	2
-0.004252	2
-0.004248	1.6
-0.004244	2
-0.00424	2
-0.004236	2
-0.004232	2
-0.004228	1.8
-0.004224	2
-0.00422	1.8
-0.004216	2
-0.004212	2
-0.004208	2
-0.004204	2
-0.0042	2
-0.004196	1.8
-0.004192	2
-0.004188	1.8
-0.004184	2
-0.00418	2
-0.004176	2
-0.004172	2
-0.004168	1.8
-0.004164	2
-0.00416	2
-0.004156	2
-0.004152	1.8
-0.004148	2
-0.004144	2
-0.00414	2
-0.004136	2
-0.004132	2
-0.004128	2
-0.004124	2
-0.00412	2
-0.004116	2
-0.004112	2
-0.004108	2
-0.004104	2
-0.0041	2
-0.004096	1.8
-0.004092	1.6
-0.004088	1.8
-0.004084	1.8
-0.00408	1.8
-0.004076	11
-0.004072	11
-0.004068	11
-0.004064	11
-0.00406	10.8
-0.004056	11
-0.004052	11
-0.004048	11
-0.004044	10.8
-0.00404	11
-0.004036	10.8
-0.004032	10.8
-0.004028	10.8
-0.004024	10.8
-0.00402	11
-0.004016	10.8
-0.004012	10.8
-0.004008	10.8
-0.004004	11
-0.004	10.6
-0.003996	10.6
-0.003992	10.6
-0.003988	10.6
-0.003984	10.6
-0.00398	10.4
-0.003976	10.4
-0.003972	10.4
-0.003968	10.4
-0.003964	10.2
-0.00396	9.2
-0.003956	8.2
-0.003952	8
-0.003948	7.6
-0.003944	7.4
-0.00394	7.6
-0.003936	7.4
-0.003932	7.4
-0.003928	7.2
-0.003924	7.2
-0.00392	7.4
-0.003916	7.4
-0.003912	7.4
-0.003908	7.2
-0.003904	7.2
-0.0039	7.2
-0.003896	7.4
-0.003892	7.2
-0.003888	7.2
-0.003884	7.2
-0.00388	7.4
-0.003876	7.2
-0.003872	7.2
-0.003868	7.4
-0.003864	7.4
-0.00386	7
-0.003856	7.4
-0.003852	7
-0.003848	7.2
-0.003844	7
-0.00384	7
-0.003836	7.2
-0.003832	7
-0.003828	6.8
-0.003824	7
-0.00382	7
-0.003816	7
-0.003812	7
-0.003808	7
-0.003804	6.8
-0.0038	7
-0.003796	6.8
-0.003792	6.8
-0.003788	6.8
-0.003784	6.8
-0.00378	6.8
-0.003776	7
-0.003772	6.8
-0.003768	6.8
-0.003764	6.8
-0.00376	6.8
-0.003756	6.6
-0.003752	6.8
-0.003748	6.6
-0.003744	7
-0.00374	6.6
-0.003736	6.6
-0.003732	6.6
-0.003728	6.8
-0.003724	6.6
-0.00372	6.6
-0.003716	6.6
-0.003712	6.6
-0.003708	6.6
-0.003704	6.6
-0.0037	6.6
-0.003696	6.8
-0.003692	6.6
-0.003688	6.6
-0.003684	6.4
-0.00368	6.4
-0.003676	6.4
-0.003672	6.6
-0.003668	6.4
-0.003664	6.4
-0.00366	6.4
-0.003656	6.4
-0.003652	6.4
-0.003648	6.4
-0.003644	6.4
-0.00364	6.6
-0.003636	6.6
-0.003632	6.4
-0.003628	6.6
-0.003624	6.6
-0.00362	6.4
-0.003616	6.4
-0.003612	6.4
-0.003608	6.4
-0.003604	6.4
-0.0036	6.4
-0.003596	6.4
-0.003592	6.4
-0.003588	6.4
-0.003584	6.4
-0.00358	6.2
-0.003576	6.2
-0.003572	6.4
-0.003568	6.4
-0.003564	6.2
-0.00356	6.4
-0.003556	6.2
-0.003552	6.2
-0.003548	6.4
-0.003544	6.4
-0.00354	6.4
-0.003536	6.2
-0.003532	6.4
-0.003528	6.2
-0.003524	6.2
-0.00352	6.4
-0.003516	6.2
-0.003512	6.2
-0.003508	6.2
-0.003504	6
-0.0035	6.2
-0.003496	6
-0.003492	6
-0.003488	6.2
-0.003484	5.8
-0.00348	6
-0.003476	6
-0.003472	6
-0.003468	6.2
-0.003464	6.2
-0.00346	6
-0.003456	6.2
-0.003452	6
-0.003448	6
-0.003444	6
-0.00344	6
-0.003436	6.2
-0.003432	6
-0.003428	5.8
-0.003424	6
-0.00342	6
-0.003416	6
-0.003412	6
-0.003408	6
-0.003404	6.2
-0.0034	6
-0.003396	6
-0.003392	6
-0.003388	6
-0.003384	6
-0.00338	6
-0.003376	5.8
-0.003372	5.8
-0.003368	6
-0.003364	6
-0.00336	6
-0.003356	6.2
-0.003352	6
-0.003348	6
-0.003344	5.8
-0.00334	6
-0.003336	6
-0.003332	6
-0.003328	6
-0.003324	5.8
-0.00332	6
-0.003316	6
-0.003312	5.8
-0.003308	6
-0.003304	5.8
-0.0033	5.8
-0.003296	6
-0.003292	6
-0.003288	5.8
-0.003284	5.8
-0.00328	6
-0.003276	5.8
-0.003272	6
-0.003268	5.8
-0.003264	5.8
-0.00326	6
-0.003256	6
-0.003252	5.8
-0.003248	5.8
-0.003244	5.6
-0.00324	6
-0.003236	5.8
-0.003232	6
-0.003228	5.6
-0.003224	5.8
-0.00322	5.8
-0.003216	5.6
-0.003212	5.8
-0.003208	5.8
-0.003204	5.8
-0.0032	5.4
-0.003196	5.8
-0.003192	5.8
-0.003188	5.8
-0.003184	5.8
-0.00318	5.8
-0.003176	5.8
-0.003172	5.8
-0.003168	5.8
-0.003164	5.6
-0.00316	5.8
-0.003156	5.6
-0.003152	5.8
-0.003148	5.8
-0.003144	5.8
-0.00314	6
-0.003136	5.8
-0.003132	5.8
-0.003128	5.8
-0.003124	5.6
-0.00312	5.6
-0.003116	5.6
-0.003112	5.8
-0.003108	5.6
-0.003104	5.8
-0.0031	5.8
-0.003096	5.8
-0.003092	5.6
-0.003088	5.8
-0.003084	5.8
-0.00308	5.8
-0.003076	-0.6
-0.003072	-2.4
-0.003068	-2.4
-0.003064	-2.4
-0.00306	-2.2
-0.003056	-2.4
-0.003052	-2
-0.003048	-2
-0.003044	-2
-0.00304	-2
-0.003036	-2
-0.003032	-2
-0.003028	-1.8
-0.003024	-2
-0.00302	-2
-0.003016	-2
-0.003012	-1.8
-0.003008	-2
-0.003004	-1.8
-0.003	-1.8
-0.002996	-2
-0.002992	-1.8
-0.002988	-1.8
-0.002984	-2
-0.00298	-1.8
-0.002976	-1.8
-0.002972	-1.8
-0.002968	-1.8
-0.002964	-1.8
-0.00296	-1.8
-0.002956	-1.8
-0.002952	-1.6
-0.002948	-1.6
-0.002944	-1.6
-0.00294	-1.8
-0.002936	-1.4
-0.002932	-1.4
-0.002928	-1.4
-0.002924	-1.6
-0.00292	-1.4
-0.002916	-1.4
-0.002912	-1.4
-0.002908	-1
-0.002904	-0.8
-0.0029	-0.8
-0.002896	0.2
-0.002892	0.4
-0.002888	0.6
-0.002884	1
-0.00288	1.4
-0.002876	1.4
-0.002872	1.4
-0.002868	1.4
-0.002864	1.4
-0.00286	1.4
-0.002856	1.4
-0.002852	1.2
-0.002848	1.4
-0.002844	1.4
-0.00284	1.6
-0.002836	1.6
-0.002832	1.6
-0.002828	1.6
-0.002824	1.4
-0.00282	1.6
-0.002816	1.6
-0.002812	1.6
-0.002808	1.4
-0.002804	1.8
-0.0028	1.8
-0.002796	1.6
-0.002792	1.6
-0.002788	1.6
-0.002784	1.6
-0.00278	1.6
-0.002776	1.6
-0.002772	1.6
-0.002768	1.6
-0.002764	1.8
-0.00276	1.4
-0.002756	1.6
-0.002752	1.6
-0.002748	1.6
-0.002744	1.4
-0.00274	1.6
-0.002736	1.6
-0.002732	1.4
-0.002728	1.4
-0.002724	1.6
-0.00272	1.6
-0.002716	1.6
-0.002712	1.6
-0.002708	1.4
-0.002704	1.8
-0.0027	1.8
-0.002696	1.6
-0.002692	1.8
-0.002688	1.8
-0.002684	1.4
-0.00268	1.8
-0.002676	1.8
-0.002672	1.8
-0.002668	1.6
-0.002664	1.6
-0.00266	1.6
-0.002656	1.6
-0.002652	1.8
-0.002648	1.8
-0.002644	1.6
-0.00264	1.8
-0.002636	1.6
-0.002632	1.6
-0.002628	1.8
-0.002624	1.8
-0.00262	1.6
-0.002616	1.8
-0.002612	1.8
-0.002608	1.6
-0.002604	1.6
-0.0026	1.8
-0.002596	1.8
-0.002592	2
-0.002588	1.8
-0.002584	1.6
-0.00258	1.8
-0.002576	1.6
-0.002572	1.8
-0.002568	1.8
-0.002564	1.8
-0.00256	1.8
-0.002556	1.6
-0.002552	1.8
-0.002548	1.8
-0.002544	1.8
-0.00254	1.6
-0.002536	1.6
-0.002532	1.8
-0.002528	1.6
-0.002524	1.6
-0.00252	2
-0.002516	1.8
-0.002512	2
-0.002508	1.8
-0.002504	1.8
-0.0025	1.8
-0.002496	1.6
-0.002492	1.8
-0.002488	1.6
-0.002484	1.8
-0.00248	1.8
-0.002476	1.8
-0.002472	1.8
-0.002468	1.8
-0.002464	1.8
-0.00246	1.8
-0.002456	1.8
-0.002452	1.8
-0.002448	1.6
-0.002444	1.8
-0.00244	2
-0.002436	2
-0.002432	1.8
-0.002428	1.8
-0.002424	1.8
-0.00242	1.8
-0.002416	1.6
-0.002412	2
-0.002408	1.8
-0.002404	1.8
-0.0024	1.8
-0.002396	1.6
-0.002392	1.8
-0.002388	2
-0.002384	1.8
-0.00238	2
-0.002376	1.8
-0.002372	1.8
-0.002368	2
-0.002364	1.8
-0.00236	2
-0.002356	1.8
-0.002352	1.8
-0.002348	2
-0.002344	1.8
-0.00234	1.8
-0.002336	1.8
-0.002332	1.8
-0.002328	1.8
-0.002324	1.8
-0.00232	1.8
-0.002316	2
-0.002312	1.8
-0.002308	2
-0.002304	2
-0.0023	2
-0.002296	1.8
-0.002292	1.8
-0.002288	2
-0.002284	2
-0.00228	1.8
-0.002276	2
-0.002272	1.8
-0.002268	1.8
-0.002264	1.6
-0.00226	1.8
-0.002256	1.8
-0.002252	2
-0.002248	1.6
-0.002244	1.8
-0.00224	2
-0.002236	1.8
-0.002232	1.8
-0.002228	1.8
-0.002224	2
-0.00222	1.8
-0.002216	2
-0.002212	2
-0.002208	2
-0.002204	1.8
-0.0022	1.8
-0.002196	1.8
-0.002192	2
-0.002188	2
-0.002184	1.8
-0.00218	2
-0.002176	2
-0.002172	2
-0.002168	1.8
-0.002164	1.8
-0.00216	1.8
-0.002156	1.8
-0.002152	1.8
-0.002148	1.8
-0.002144	1.8
-0.00214	2
-0.002136	2
-0.002132	1.8
-0.002128	1.8
-0.002124	2
-0.00212	2
-0.002116	1.8
-0.002112	1.8
-0.002108	2
-0.002104	2
-0.0021	1.8
-0.002096	1.8
-0.002092	1.8
-0.002088	2
-0.002084	2
-0.00208	2
-0.002076	1.8
-0.002072	2
-0.002068	1.8
-0.002064	2
-0.00206	2
-0.002056	2
-0.002052	2
-0.002048	2
-0.002044	2
-0.00204	2
-0.002036	13
-0.002032	11
-0.002028	11
-0.002024	11
-0.00202	10.8
-0.002016	10.8
-0.002012	10.8
-0.002008	11
-0.002004	10.8
-0.002	10.8
-0.001996	10.8
-0.001992	11
-0.001988	10.6
-0.001984	10.8
-0.00198	10.8
-0.001976	10.8
-0.001972	10.8
-0.001968	10.8
-0.001964	10.8
-0.00196	10.6
-0.001956	10.8
-0.001952	10.6
-0.001948	10.8
-0.001944	10.4
-0.00194	10.6
-0.001936	10.4
-0.001932	10.2
-0.001928	10.2
-0.001924	9.2
-0.00192	8.4
-0.001916	8
-0.001912	7.6
-0.001908	7.6
-0.001904	7.2
-0.0019	7.4
-0.001896	7.6
-0.001892	7.4
-0.001888	7.2
-0.001884	7.4
-0.00188	7.4
-0.001876	7.4
-0.001872	7.4
-0.001868	7
-0.001864	7.2
-0.00186	7.2
-0.001856	7
-0.001852	7.2
-0.001848	7.2
-0.001844	7.2
-0.00184	7
-0.001836	7
-0.001832	7
-0.001828	7.2
-0.001824	7
-0.00182	7.2
-0.001816	7.2
-0.001812	7
-0.001808	7
-0.001804	7
-0.0018	7
-0.001796	7
-0.001792	7
-0.001788	6.8
-0.001784	6.8
-0.00178	7
-0.001776	7
-0.001772	7
-0.001768	7
-0.001764	7
-0.00176	6.8
-0.001756	7
-0.001752	6.8
-0.001748	6.8
-0.001744	6.8
-0.00174	6.8
-0.001736	6.6
-0.001732	6.8
-0.001728	6.8
-0.001724	6.8
-0.00172	6.8
-0.001716	6.8
-0.001712	6.8
-0.001708	6.6
-0.001704	6.8
-0.0017	6.8
-0.001696	6.8
-0.001692	6.6
-0.001688	6.6
-0.001684	6.6
-0.00168	6.6
-0.001676	6.8
-0.001672	6.4
-0.001668	6.6
-0.001664	6.6
-0.00166	6.4
-0.001656	6.4
-0.001652	6.6
-0.001648	6.6
-0.001644	6.6
-0.00164	6.6
-0.001636	6.4
-0.001632	6.4
-0.001628	6.4
-0.001624	6.4
-0.00162	6.4
-0.001616	6.6
-0.001612	6.2
-0.001608	6.4
-0.001604	6.4
-0.0016	6.4
-0.001596	6.4
-0.001592	6.4
-0.001588	6.2
-0.001584	6.4
-0.00158	6.4
-0.001576	6.4
-0.001572	6.4
-0.001568	6.4
-0.001564	6.4
-0.00156	6.4
-0.001556	6.4
-0.001552	6.4
-0.001548	6.6
-0.001544	6.4
-0.00154	6.4
-0.001536	6.2
-0.001532	6.4
-0.001528	6
-0.001524	6.2
-0.00152	6.2
-0.001516	6.4
-0.001512	6
-0.001508	6.2
-0.001504	6.4
-0.0015	6.2
-0.001496	6.2
-0.001492	6.2
-0.001488	6.2
-0.001484	6.2
-0.00148	6.2
-0.001476	6.2
-0.001472	6.2
-0.001468	6.2
-0.001464	6
-0.00146	6.2
-0.001456	6.2
-0.001452	6.2
-0.001448	6.2
-0.001444	6.2
-0.00144	6.2
-0.001436	6.2
-0.001432	6.2
-0.001428	6
-0.001424	6.2
-0.00142	6
-0.001416	6.2
-0.001412	6
-0.001408	6.2
-0.001404	6.2
-0.0014	6
-0.001396	6.2
-0.001392	6.2
-0.001388	6
-0.001384	6
-0.00138	6
-0.001376	6
-0.001372	6
-0.001368	6
-0.001364	6
-0.00136	6
-0.001356	6
-0.001352	6
-0.001348	6
-0.001344	5.8
-0.00134	6
-0.001336	5.8
-0.001332	6
-0.001328	6
-0.001324	6
-0.00132	6
-0.001316	6
-0.001312	6
-0.001308	6
-0.001304	5.8
-0.0013	6
-0.001296	6
-0.001292	5.8
-0.001288	6
-0.001284	5.8
-0.00128	5.8
-0.001276	5.8
-0.001272	6
-0.001268	5.8
-0.001264	6
-0.00126	6
-0.001256	6
-0.001252	6
-0.001248	6
-0.001244	5.6
-0.00124	5.8
-0.001236	5.6
-0.001232	5.8
-0.001228	5.8
-0.001224	6
-0.00122	5.8
-0.001216	5.8
-0.001212	6
-0.001208	6
-0.001204	5.8
-0.0012	5.8
-0.001196	6
-0.001192	5.8
-0.001188	6
-0.001184	5.8
-0.00118	5.8
-0.001176	6
-0.001172	5.8
-0.001168	6
-0.001164	5.8
-0.00116	6
-0.001156	6
-0.001152	5.8
-0.001148	6
-0.001144	5.8
-0.00114	5.6
-0.001136	5.8
-0.001132	5.8
-0.001128	5.8
-0.001124	5.8
-0.00112	5.8
-0.001116	5.8
-0.001112	5.8
-0.001108	6.2
-0.001104	5.8
-0.0011	6
-0.001096	6
-0.001092	6
-0.001088	6
-0.001084	6
-0.00108	5.8
-0.001076	6
-0.001072	6
-0.001068	6.2
-0.001064	6
-0.00106	6
-0.001056	6
-0.001052	6
-0.001048	6
-0.001044	6
-0.00104	5.8
-0.001036	6.2
-0.001032	-2.4
-0.001028	-2.2
-0.001024	-2.2
-0.00102	-2.2
-0.001016	-2.2
-0.001012	-2
-0.001008	-2.2
-0.001004	-2
-0.001	-2.2
-0.000996	-2
-0.000992	-2
-0.000988	-2.2
-0.000984	-2.2
-0.00098	-2
-0.000976	-2
-0.000972	-2
-0.000968	-2
-0.000964	-2
-0.00096	-2
-0.000956	-2
-0.000952	-1.8
-0.000948	-1.8
-0.000944	-1.8
-0.00094	-2
-0.000936	-1.8
-0.000932	-1.8
-0.000928	-1.6
-0.000924	-1.8
-0.00092	-1.6
-0.000916	-1.8
-0.000912	-1.8
-0.000908	-1.8
-0.000904	-1.6
-0.0009	-1.6
-0.000896	-1.6
-0.000892	-1.6
-0.000888	-1.8
-0.000884	-1.4
-0.00088	-1.4
-0.000876	-1.4
-0.000872	-1.4
-0.000868	-1.6
-0.000864	-1.2
-0.00086	-1.2
-0.000856	-1
-0.000852	-0.8
-0.000848	-0.2
-0.000844	0.4
-0.00084	0.4
-0.000836	0.8
-0.000832	1
-0.000828	1.4
-0.000824	1.4
-0.00082	1.4
-0.000816	1.4
-0.000812	1.4
-0.000808	1.4
-0.000804	1.4
-0.0008	1.4
-0.000796	1.4
-0.000792	1.4
-0.000788	1.6
-0.000784	1.6
-0.00078	1.4
-0.000776	1.6
-0.000772	1.6
-0.000768	1.6
-0.000764	1.6
-0.00076	1.6
-0.000756	1.4
-0.000752	1.6
-0.000748	1.8
-0.000744	1.4
-0.00074	1.4
-0.000736	1.6
-0.000732	1.4
-0.000728	1.6
-0.000724	1.4
-0.00072	1.6
-0.000716	1.6
-0.000712	1.6
-0.000708	1.6
-0.000704	1.8
-0.0007	1.6
-0.000696	1.6
-0.000692	1.6
-0.000688	1.6
-0.000684	1.6
-0.00068	1.8
-0.000676	1.6
-0.000672	1.6
-0.000668	1.8
-0.000664	1.8
-0.00066	1.4
-0.000656	1.6
-0.000652	1.8
-0.000648	1.8
-0.000644	1.6
-0.00064	1.8
-0.000636	1.8
-0.000632	1.8
-0.000628	1.8
-0.000624	1.8
-0.00062	1.6
-0.000616	1.8
-0.000612	1.6
-0.000608	1.8
-0.000604	1.8
-0.0006	1.6
-0.000596	1.6
-0.000592	1.6
-0.000588	1.8
-0.000584	1.8
-0.00058	1.6
-0.000576	1.6
-0.000572	1.8
-0.000568	1.8
-0.000564	1.8
-0.00056	1.6
-0.000556	1.6
-0.000552	1.8
-0.000548	1.6
-0.000544	1.6
-0.00054	1.8
-0.000536	1.8
-0.000532	1.8
-0.000528	1.8
-0.000524	1.8
-0.00052	1.8
-0.000516	1.8
-0.000512	1.8
-0.000508	1.8
-0.000504	1.8
-0.0005	1.8
-0.000496	1.8
-0.000492	1.8
-0.000488	1.8
-0.000484	1.8
-0.00048	1.6
-0.000476	1.8
-0.000472	1.8
-0.000468	1.8
-0.000464	1.6
-0.00046	1.6
-0.000456	1.8
-0.000452	1.6
-0.000448	2
-0.000444	1.8
-0.00044	1.8
-0.000436	1.8
-0.000432	1.8
-0.000428	1.8
-0.000424	2
-0.00042	2
-0.000416	1.8
-0.000412	1.8
-0.000408	1.8
-0.000404	2
-0.0004	2
-0.000396	1.8
-0.000392	1.8
-0.000388	1.8
-0.000384	1.8
-0.00038	1.8
-0.000376	1.8
-0.000372	1.8
-0.000368	1.8
-0.000364	1.8
-0.00036	1.8
-0.000356	1.8
-0.000352	2
-0.000348	2
-0.000344	1.6
-0.00034	1.8
-0.000336	1.8
-0.000332	1.8
-0.000328	1.8
-0.000324	2
-0.00032	1.8
-0.000316	1.8
-0.000312	1.8
-0.000308	1.8
-0.000304	1.8
-0.0003	2
-0.000296	2
-0.000292	1.8
-0.000288	2
-0.000284	1.8
-0.00028	1.8
-0.000276	2
-0.000272	2
-0.000268	2
-0.000264	2
-0.00026	2
-0.000256	1.8
-0.000252	2
-0.000248	2
-0.000244	1.8
-0.00024	2
-0.000236	2
-0.000232	1.8
-0.000228	2
-0.000224	2
-0.00022	2
-0.000216	1.8
-0.000212	1.8
-0.000208	2
-0.000204	2
-0.0002	1.8
-0.000196	2
-0.000192	2
-0.000188	1.8
-0.000184	1.8
-0.00018	2
-0.000176	2
-0.000172	2
-0.000168	1.8
-0.000164	1.8
-0.00016	2
-0.000156	2
-0.000152	2
-0.000148	2
-0.000144	2
-0.00014	2
-0.000136	2
-0.000132	2
-0.000128	1.8
-0.000124	2
-0.00012	1.8
-0.000116	2
-0.000112	1.8
-0.000108	2
-0.000104	2
-0.0001	2
-0.000096	1.8
-0.000092	1.8
-0.000088	2
-0.000084	1.8
-0.00008	1.8
-0.000076	2
-0.000072	2
-0.000068	2
-0.000064	2
-0.00006	1.8
-0.000056	1.8
-0.000052	2
-0.000048	2
-0.000044	2
-0.00004	2
-0.000036	1.8
-0.000032	2
-0.000028	1.8
-0.000024	2
-0.00002	2
-0.000016	2
-0.000012	1.8
-0.000008	2
-0.000004	1.8
0	2
0.000004	1.8
0.000008	10.8
0.000012	11
0.000016	11
0.00002	10.8
0.000024	11
0.000028	11
0.000032	11
0.000036	11
0.00004	11
0.000044	11
0.000048	11
0.000052	11
0.000056	10.8
0.00006	11
0.000064	10.8
0.000068	11
0.000072	10.8
0.000076	11
0.00008	10.8
0.000084	10.8
0.000088	10.6
0.000092	10.8
0.000096	10.6
0.0001	10.8
0.000104	10.6
0.000108	10.6
0.000112	10.8
0.000116	10.4
0.00012	10.6
0.000124	10.4
0.000128	10.6
0.000132	10.2
0.000136	9.6
0.00014	8.6
0.000144	8.4
0.000148	7.8
0.000152	7.6
0.000156	7.4
0.00016	7.4
0.000164	7.4
0.000168	7.4
0.000172	7.4
0.000176	7.4
0.00018	7.4
0.000184	7.4
0.000188	7.2
0.000192	7.6
0.000196	7.4
0.0002	7.2
0.000204	7.4
0.000208	7.4
0.000212	7.4
0.000216	7.2
0.00022	7.2
0.000224	7.2
0.000228	7.2
0.000232	7
0.000236	7.2
0.00024	7.2
0.000244	7
0.000248	7.2
0.000252	7
0.000256	7
0.00026	7
0.000264	7
0.000268	7
0.000272	7.2
0.000276	6.8
0.00028	7
0.000284	6.8
0.000288	6.8
0.000292	7
0.000296	6.8
0.0003	7
0.000304	6.8
0.000308	7
0.000312	6.8
0.000316	6.8
0.00032	7
0.000324	6.8
0.000328	6.8
0.000332	6.8
0.000336	6.6
0.00034	6.6
0.000344	6.8
0.000348	6.6
0.000352	6.8
0.000356	6.8
0.00036	6.8
0.000364	6.6
0.000368	6.6
0.000372	6.8
0.000376	6.6
0.00038	6.6
0.000384	6.8
0.000388	6.8
0.000392	6.6
0.000396	6.6
0.0004	6.6
0.000404	6.6
0.000408	6.6
0.000412	6.6
0.000416	6.4
0.00042	6.6
0.000424	6.4
0.000428	6.4
0.000432	6.4
0.000436	6.4
0.00044	6.4
0.000444	6.4
0.000448	6.4
0.000452	6.4
0.000456	6.6
0.00046	6.4
0.000464	6.6
0.000468	6.6
0.000472	6.4
0.000476	6.4
0.00048	6.6
0.000484	6.4
0.000488	6.4
0.000492	6.4
0.000496	6.4
0.0005	6.4
0.000504	6.2
0.000508	6.2
0.000512	6.4
0.000516	6.2
0.00052	6.2
0.000524	6.2
0.000528	6.2
0.000532	6.4
0.000536	6.2
0.00054	6.2
0.000544	6.4
0.000548	6.2
0.000552	6.4
0.000556	6.4
0.00056	6.4
0.000564	6
0.000568	6.2
0.000572	6.2
0.000576	6.4
0.00058	6.2
0.000584	6.2
0.000588	6.2
0.000592	6
0.000596	6
0.0006	6.2
0.000604	6
0.000608	6.2
0.000612	6.2
0.000616	6
0.00062	6
0.000624	6.2
0.000628	6
0.000632	6.2
0.000636	6.2
0.00064	6
0.000644	6
0.000648	6.2
0.000652	5.8
0.000656	6
0.00066	6
0.000664	6.2
0.000668	6
0.000672	6
0.000676	6
0.00068	6
0.000684	6
0.000688	6
0.000692	6
0.000696	6
0.0007	6
0.000704	6
0.000708	5.8
0.000712	6
0.000716	6
0.00072	6
0.000724	6
0.000728	6
0.000732	6
0.000736	6
0.00074	6
0.000744	6
0.000748	6
0.000752	6
0.000756	6
0.00076	5.8
0.000764	6
0.000768	5.8
0.000772	5.8
0.000776	6
0.00078	5.8
0.000784	5.8
0.000788	5.8
0.000792	5.8
0.000796	5.8
0.0008	6
0.000804	6
0.000808	5.8
0.000812	6
0.000816	5.8
0.00082	5.8
0.000824	5.6
0.000828	5.8
0.000832	6
0.000836	5.8
0.00084	5.8
0.000844	5.6
0.000848	5.8
0.000852	6
0.000856	5.8
0.00086	6
0.000864	5.8
0.000868	5.8
0.000872	5.8
0.000876	6
0.00088	5.8
0.000884	5.8
0.000888	6
0.000892	5.6
0.000896	5.6
0.0009	6
0.000904	5.8
0.000908	5.8
0.000912	5.8
0.000916	5.8
0.00092	5.8
0.000924	6
0.000928	5.6
0.000932	5.8
0.000936	5.8
0.00094	5.6
0.000944	5.8
0.000948	5.6
0.000952	5.8
0.000956	5.6
0.00096	5.8
0.000964	6
0.000968	5.6
0.000972	6
0.000976	5.6
0.00098	5.6
0.000984	5.8
0.000988	5.8
